,LEAVER,AGE,S0287,T0080,SALARY,T0329,T0333,T0159,T0165,EXPER,T0356,T0278,T0277,T0330
2365,0,1,0.0,0.0,1,1,1,0,1,2,2,7,5,2
2368,0,0,1.0,1.0,0,0,0,1,1,24,2,2,10,3
2369,0,1,0.0,0.0,1,0,0,0,1,1,2,1,0,4
2371,0,1,0.0,0.0,1,0,0,0,1,17,2,3,4,2
2373,0,1,0.0,0.0,0,0,0,1,1,1,2,3,20,4
2374,0,1,0.0,0.0,1,0,0,0,1,2,2,10,5,4
2376,0,1,0.0,0.0,1,0,0,0,1,3,2,4,5,2
2377,0,0,0.0,1.0,0,0,0,0,0,24,2,4,3,4
2378,0,1,0.0,1.0,1,1,1,1,0,2,2,10,15,1
2379,0,0,0.0,1.0,1,1,1,1,1,14,2,0,3,1
2380,0,1,0.0,0.0,1,0,0,1,1,2,2,2,8,4
2382,0,0,0.0,1.0,0,0,0,1,1,11,2,1,16,4
2383,0,0,0.0,0.0,0,0,0,0,1,28,2,0,5,4
2386,0,0,1.0,1.0,0,1,0,1,0,31,2,0,13,1
2389,0,0,0.0,0.0,1,0,0,0,1,8,2,1,7,4
2391,0,1,1.0,0.0,1,0,0,0,0,1,2,5,5,3
2392,0,0,0.0,1.0,0,0,0,1,0,9,2,0,1,3
2393,0,0,1.0,0.0,0,0,0,0,1,39,2,10,10,3
2394,0,0,0.0,0.0,0,0,0,1,1,23,2,1,9,4
2395,0,1,0.0,0.0,0,0,0,1,1,14,2,0,0,4
2396,0,1,0.0,1.0,0,0,0,1,1,15,2,5,15,4
2397,0,1,0.0,0.0,1,0,0,0,1,2,2,30,3,3
2398,0,0,0.0,1.0,1,0,0,1,0,9,2,0,2,4
2399,0,1,0.0,0.0,1,0,0,0,0,1,2,3,6,4
2401,0,0,0.0,0.0,0,1,1,1,1,25,2,5,8,2
2403,0,1,0.0,0.0,0,1,0,0,0,4,2,10,10,3
2404,0,0,0.0,1.0,1,0,0,1,0,2,2,0,0,4
2405,0,0,0.0,0.0,1,0,0,1,1,2,2,0,20,4
2408,0,0,1.0,0.0,0,0,0,1,1,25,2,0,18,4
2410,0,0,0.0,1.0,0,0,0,0,1,19,2,2,13,4
2412,0,0,,0.0,0,0,0,1,0,7,2,0,5,4
2413,0,0,,1.0,0,0,0,0,1,11,2,3,20,3
2414,0,1,0.0,0.0,1,1,0,0,1,1,2,2,10,1
2415,0,0,0.0,1.0,1,0,1,0,0,22,2,0,0,2
2417,0,1,0.0,1.0,0,0,0,0,1,18,2,3,3,3
2418,0,1,1.0,0.0,1,0,0,0,1,1,2,3,6,4
2419,0,1,0.0,0.0,1,0,0,1,0,1,2,0,12,4
2420,0,1,0.0,0.0,1,0,0,1,1,5,2,0,5,4
2421,0,0,0.0,0.0,1,1,0,1,1,10,2,3,10,2
2424,0,0,,1.0,0,1,0,0,1,18,2,2,12,3
2425,0,0,0.0,1.0,1,0,0,1,0,20,2,0,2,3
2428,0,1,0.0,0.0,1,0,0,1,1,1,2,2,8,4
2430,0,1,0.0,0.0,1,0,0,0,0,1,2,1,5,4
2431,0,1,0.0,0.0,1,0,0,0,0,1,2,3,8,4
2432,0,1,1.0,0.0,1,0,0,0,0,6,2,0,2,4
2437,0,1,0.0,1.0,0,0,0,0,1,5,2,1,6,4
2438,0,1,0.0,0.0,1,0,0,1,1,7,2,3,20,4
2440,0,1,0.0,1.0,1,0,0,0,1,2,2,0,8,4
2441,0,1,0.0,1.0,1,0,0,1,1,3,2,2,5,4
2442,0,1,0.0,1.0,1,0,0,1,1,5,2,1,7,4
2443,0,0,0.0,1.0,1,1,0,1,0,28,2,0,0,2
2446,0,1,0.0,0.0,1,0,0,0,1,1,2,8,0,4
2448,0,1,0.0,0.0,1,0,0,0,1,8,2,7,10,4
2449,0,1,0.0,0.0,1,1,1,0,1,5,2,0,10,2
2451,0,0,,0.0,1,0,0,0,1,2,2,1,12,4
2452,0,0,0.0,0.0,0,0,0,1,1,17,2,1,12,3
2453,0,1,1.0,0.0,1,0,0,0,1,7,2,0,3,3
2454,0,0,0.0,0.0,1,0,0,1,1,20,2,1,2,4
2455,0,1,0.0,0.0,1,0,0,0,1,1,2,5,15,4
2456,0,1,0.0,0.0,1,0,0,1,1,4,2,1,1,4
2458,0,0,0.0,0.0,0,0,0,1,1,16,2,5,10,4
2459,0,0,0.0,1.0,1,0,0,0,1,18,2,0,10,4
2462,0,0,0.0,,1,0,0,0,0,4,2,4,3,4
2463,0,1,1.0,0.0,1,0,0,0,1,1,2,0,14,4
2464,0,1,0.0,1.0,1,0,0,1,1,7,2,2,18,4
2465,0,1,0.0,0.0,1,0,0,1,0,3,2,5,10,3
2466,0,0,,1.0,0,1,1,1,1,13,2,10,12,2
2467,0,1,1.0,0.0,1,0,0,1,1,4,2,5,8,4
2468,0,0,0.0,1.0,0,0,0,1,1,23,2,2,5,4
2469,0,1,0.0,0.0,1,0,0,1,1,3,2,4,8,4
2470,0,1,0.0,0.0,1,0,0,1,1,3,2,1,20,4
2472,0,0,,0.0,1,0,0,1,1,1,2,3,7,4
2473,0,1,,0.0,1,0,0,1,1,3,2,8,10,4
2474,0,0,0.0,0.0,0,0,0,1,1,21,2,2,12,4
2475,0,0,0.0,1.0,0,0,0,1,0,20,2,3,8,4
2476,0,1,0.0,0.0,1,0,0,0,1,3,2,6,6,4
2477,0,0,0.0,0.0,1,0,0,1,0,25,2,0,12,4
2478,0,1,0.0,0.0,1,1,1,1,0,3,2,1,9,2
2480,0,1,0.0,0.0,1,1,1,0,0,3,2,2,10,2
2483,0,0,1.0,1.0,0,1,0,0,0,18,2,10,1,2
2484,0,1,0.0,0.0,1,0,0,0,1,3,2,4,2,4
2487,0,0,0.0,1.0,0,0,0,1,1,28,2,4,15,4
2488,0,0,0.0,1.0,0,0,0,0,1,16,2,0,8,4
2489,0,0,0.0,1.0,0,0,0,1,1,12,2,3,15,3
2491,0,0,0.0,1.0,1,0,0,0,1,23,2,0,5,4
2492,0,1,0.0,0.0,1,0,0,0,1,2,2,3,10,4
2493,0,1,1.0,0.0,1,0,0,1,1,6,2,2,1,4
2499,0,1,0.0,0.0,1,0,0,0,1,1,2,0,10,3
2500,0,1,1.0,0.0,1,0,0,1,1,4,2,1,8,4
2501,0,0,1.0,0.0,0,0,1,1,1,18,2,4,10,4
2502,0,0,0.0,1.0,0,0,0,1,1,25,2,3,28,4
2503,0,1,0.0,0.0,1,0,0,1,0,1,2,0,15,3
2504,0,0,1.0,0.0,1,1,1,0,1,26,2,10,15,2
2505,0,1,1.0,0.0,1,1,0,0,0,2,2,25,5,2
2506,0,1,0.0,1.0,0,1,1,1,1,6,2,3,6,1
2508,0,0,0.0,0.0,1,0,0,1,1,5,2,0,2,4
2510,0,1,1.0,0.0,1,1,1,1,1,2,2,5,25,1
2511,0,1,1.0,0.0,1,0,0,1,1,3,2,2,24,4
2512,0,1,1.0,0.0,1,0,0,1,1,8,2,0,8,4
2513,0,1,1.0,0.0,1,0,0,0,1,1,2,0,10,3
2514,0,1,0.0,0.0,1,0,0,0,1,1,2,3,5,4
2515,0,1,0.0,1.0,1,0,0,1,0,7,2,5,4,4
2516,0,0,0.0,1.0,1,0,0,0,1,3,2,0,2,3
2518,0,0,1.0,1.0,0,0,0,0,1,23,2,0,3,4
2520,0,0,1.0,1.0,1,0,0,1,1,22,2,3,8,4
2521,0,1,0.0,0.0,1,0,0,0,1,8,2,15,20,2
2523,0,1,0.0,1.0,1,0,0,0,1,7,2,6,4,4
2524,0,1,0.0,0.0,1,1,1,1,0,4,2,0,5,3
2525,0,1,0.0,0.0,1,0,0,0,0,1,2,2,10,4
2526,0,1,0.0,0.0,1,0,0,0,0,1,2,2,15,4
2527,0,0,1.0,0.0,1,0,0,1,0,20,2,3,5,4
2529,0,1,1.0,0.0,1,1,1,0,1,2,2,7,14,2
2532,0,1,0.0,0.0,1,0,0,0,1,6,2,1,7,3
2534,0,1,0.0,0.0,1,0,0,1,1,2,2,3,15,4
2535,0,0,0.0,1.0,1,0,0,1,1,10,2,4,8,4
2536,0,0,1.0,1.0,0,0,0,0,1,30,2,2,12,4
2537,0,0,0.0,1.0,0,0,0,1,1,19,2,1,12,4
2538,0,1,1.0,1.0,1,0,0,0,0,6,2,0,2,4
2540,0,0,0.0,0.0,1,0,1,1,1,13,2,8,10,3
2542,0,0,0.0,0.0,0,0,0,1,1,35,2,2,9,4
2543,0,0,0.0,0.0,1,0,0,0,0,1,2,1,6,3
2544,0,0,0.0,1.0,1,0,0,1,1,34,2,0,7,4
2545,0,0,1.0,0.0,0,1,1,0,1,16,2,2,4,2
2546,0,1,0.0,0.0,1,0,0,0,1,2,2,0,0,4
2547,0,1,0.0,0.0,1,0,0,1,1,4,2,10,20,4
2548,0,1,0.0,0.0,1,0,0,0,1,3,2,4,10,4
2549,0,0,0.0,1.0,0,0,0,0,1,21,2,14,10,4
2550,0,1,1.0,0.0,1,0,0,1,1,3,2,5,7,3
2551,0,1,1.0,0.0,1,0,0,0,1,3,2,12,5,4
2552,0,0,0.0,1.0,1,1,0,1,0,35,2,2,5,2
2553,0,1,1.0,1.0,1,0,0,0,1,3,2,3,7,3
2554,0,0,0.0,1.0,0,1,1,0,0,28,2,9,15,2
2555,0,1,1.0,0.0,1,0,0,1,0,3,2,2,3,4
2556,0,1,0.0,0.0,1,1,0,0,0,3,2,5,1,2
2557,0,1,1.0,0.0,1,0,0,0,1,4,2,0,10,2
2558,0,0,0.0,0.0,1,0,0,1,1,13,2,0,6,4
2559,0,0,0.0,1.0,1,0,0,0,1,34,2,2,20,4
2560,0,0,0.0,1.0,0,1,1,0,1,30,2,25,5,2
2561,0,1,1.0,1.0,1,1,0,0,0,1,2,4,11,2
2562,0,0,0.0,0.0,0,0,0,1,1,28,2,7,5,3
2563,0,0,1.0,1.0,0,0,0,0,0,26,2,0,2,4
2564,0,1,0.0,0.0,1,0,0,1,1,3,2,3,5,4
2565,0,0,0.0,1.0,0,0,0,1,1,14,2,5,20,3
2567,0,1,0.0,0.0,1,0,0,1,0,3,2,4,11,4
2568,0,1,0.0,1.0,0,0,0,1,1,10,2,0,12,4
2569,0,1,0.0,1.0,1,1,0,1,1,1,2,6,1,2
2570,0,0,1.0,1.0,0,0,0,1,1,1,2,0,5,4
2572,0,1,1.0,0.0,1,0,0,1,1,4,2,0,15,3
2576,0,1,0.0,0.0,1,0,0,1,1,3,2,0,12,3
2578,0,0,0.0,0.0,0,0,0,1,1,20,2,30,10,4
2579,0,1,1.0,0.0,1,1,0,0,0,3,2,0,2,2
2580,0,0,,1.0,0,0,0,0,0,16,2,0,2,4
2581,0,1,0.0,0.0,1,0,0,0,0,1,2,0,9,4
2582,0,1,0.0,0.0,1,0,0,1,0,10,2,2,8,4
2583,0,1,0.0,0.0,1,0,0,1,1,3,2,5,25,3
2584,0,1,1.0,0.0,1,0,0,1,1,7,2,2,8,4
2585,0,0,1.0,1.0,0,1,0,1,1,19,2,3,15,2
2586,0,0,1.0,0.0,0,1,0,1,1,16,2,5,15,2
2587,0,1,1.0,0.0,1,0,0,0,1,2,2,5,10,3
2588,0,0,0.0,1.0,0,1,1,0,0,21,2,3,3,2
2589,0,0,0.0,1.0,0,0,0,0,1,8,2,2,20,4
2590,0,0,0.0,0.0,1,0,0,0,1,19,2,0,9,3
2591,0,1,0.0,0.0,1,0,0,1,1,1,2,0,12,4
2593,0,0,1.0,0.0,1,0,0,1,1,9,2,4,4,4
2595,0,0,0.0,1.0,1,0,0,1,0,23,2,3,5,4
2596,0,1,0.0,0.0,1,0,0,1,0,5,2,5,25,4
2597,0,0,0.0,1.0,0,1,1,1,0,32,2,1,10,2
2599,0,0,0.0,0.0,1,0,0,1,1,47,2,0,2,4
2600,0,0,0.0,1.0,0,0,1,0,0,21,2,15,10,3
2601,0,0,0.0,1.0,0,0,0,0,0,20,2,2,9,3
2602,0,1,,0.0,0,1,0,0,1,2,2,2,10,2
2604,0,1,1.0,1.0,0,0,0,1,1,11,2,0,10,4
2605,0,0,1.0,0.0,1,0,0,1,1,12,2,2,25,4
2606,0,1,1.0,1.0,1,0,0,1,1,7,2,4,13,4
2607,0,1,1.0,0.0,1,1,0,0,0,1,2,7,5,2
2608,0,1,0.0,0.0,1,0,0,0,0,5,2,0,5,4
2609,0,1,0.0,0.0,1,0,0,1,1,1,2,0,10,4
2610,0,0,0.0,0.0,1,0,0,1,1,4,2,0,3,4
2611,0,0,0.0,1.0,0,0,0,1,1,8,2,3,10,4
2612,0,0,0.0,1.0,0,0,0,1,1,27,2,0,20,4
2613,0,1,1.0,0.0,1,0,0,1,1,2,2,2,10,4
2615,0,0,0.0,0.0,1,0,1,1,0,2,2,5,5,2
2616,0,0,0.0,0.0,1,0,0,1,1,24,2,0,10,4
2617,0,1,0.0,0.0,1,0,0,1,1,3,2,7,3,4
2618,0,0,0.0,1.0,0,0,0,1,1,20,2,3,5,4
2619,0,1,0.0,0.0,1,0,0,1,1,11,2,1,10,4
2620,0,0,0.0,1.0,0,0,0,1,1,30,2,12,5,4
2621,0,1,0.0,1.0,1,1,1,0,1,5,2,13,6,1
2624,0,1,0.0,1.0,1,0,0,1,1,2,2,10,6,4
2625,0,0,0.0,0.0,1,0,0,1,1,2,2,2,15,4
2627,0,0,1.0,1.0,0,0,0,0,1,10,2,2,13,3
2629,0,1,0.0,0.0,1,0,0,1,1,2,2,7,6,4
2630,0,1,0.0,0.0,1,0,1,0,0,1,2,12,5,4
2632,0,0,0.0,0.0,1,0,0,1,0,3,2,2,5,4
2635,0,1,1.0,1.0,0,0,0,1,1,7,2,0,10,4
2637,0,1,0.0,0.0,1,0,0,0,1,8,2,2,4,4
2638,0,0,0.0,0.0,0,1,1,0,1,1,2,1,10,2
2641,0,1,1.0,0.0,1,0,0,0,0,3,2,10,5,3
2643,0,1,1.0,0.0,1,0,0,1,1,3,2,5,1,4
2645,0,0,1.0,0.0,1,0,0,1,1,2,2,0,12,4
2648,0,0,1.0,0.0,1,0,1,0,1,1,2,8,14,3
2650,0,1,0.0,0.0,1,1,1,1,1,2,2,12,15,2
2651,0,1,0.0,0.0,1,1,0,0,1,8,2,5,3,1
2652,0,0,0.0,1.0,0,1,1,1,1,24,2,0,15,2
2654,0,0,0.0,0.0,1,0,0,0,1,27,2,2,3,4
2655,0,0,0.0,0.0,0,0,0,0,1,27,2,2,16,4
2656,0,0,0.0,1.0,0,0,0,0,1,16,2,8,3,2
2659,0,1,1.0,0.0,1,1,0,1,1,2,2,5,10,2
2660,0,1,0.0,0.0,1,0,0,1,1,1,2,3,8,4
2661,0,1,0.0,1.0,1,1,0,1,1,5,2,5,8,2
2663,0,1,0.0,1.0,1,0,0,1,0,7,2,0,20,4
2664,0,1,1.0,0.0,1,0,0,0,1,1,2,0,25,4
2666,0,1,0.0,1.0,1,0,0,1,1,5,2,3,6,4
2668,0,0,,0.0,1,0,1,1,1,18,2,2,7,3
2669,0,0,,1.0,0,0,0,0,0,9,2,0,4,4
2671,0,0,0.0,0.0,1,1,1,1,1,17,2,2,7,1
2672,0,0,0.0,0.0,1,0,0,1,1,26,2,2,8,4
2674,0,1,0.0,0.0,1,0,0,1,1,6,2,1,6,3
2676,0,0,0.0,1.0,1,0,0,0,0,38,2,0,5,4
2682,0,0,0.0,0.0,1,0,0,0,0,6,2,0,0,4
2683,0,1,1.0,0.0,1,0,0,1,1,2,2,0,20,4
2684,0,0,1.0,0.0,0,0,0,1,1,19,2,5,7,4
2685,0,0,0.0,0.0,0,0,0,1,1,26,2,1,18,4
2686,0,1,0.0,0.0,1,0,1,1,0,6,2,4,8,4
2687,0,0,0.0,0.0,0,0,0,1,1,22,2,3,8,4
2688,0,0,0.0,0.0,1,0,0,1,1,25,2,3,3,3
2690,0,1,0.0,1.0,1,1,1,0,1,16,2,5,2,1
2691,0,0,0.0,1.0,0,0,0,1,1,27,2,3,11,4
2692,0,0,0.0,0.0,1,1,1,0,0,15,2,4,3,1
2694,0,1,0.0,0.0,1,0,0,1,1,6,2,1,1,4
2695,0,1,0.0,1.0,1,0,0,1,1,18,2,2,7,4
2696,0,1,0.0,0.0,1,0,0,1,1,2,2,1,5,4
2697,0,0,0.0,1.0,0,0,0,1,1,41,2,0,2,3
2698,0,0,,1.0,0,1,0,0,0,22,2,4,10,2
2699,0,1,0.0,0.0,1,0,0,1,1,1,2,4,8,4
2701,0,1,1.0,0.0,1,0,0,1,1,2,2,50,8,4
2702,0,0,1.0,1.0,1,0,0,0,1,12,2,2,10,4
2703,0,1,0.0,0.0,1,0,0,1,1,4,2,3,6,4
2704,0,1,0.0,0.0,0,0,0,0,0,7,2,1,3,4
2705,0,0,0.0,0.0,1,0,0,1,1,24,2,2,10,4
2706,0,0,,1.0,0,0,0,1,1,30,2,5,15,4
2707,0,1,0.0,1.0,1,0,0,1,1,11,2,3,8,4
2708,0,1,0.0,0.0,1,0,0,0,1,11,2,2,8,4
2709,0,1,1.0,0.0,1,1,0,0,0,1,2,20,15,2
2710,0,1,0.0,0.0,1,0,0,1,1,2,2,0,10,4
2711,0,1,0.0,0.0,1,1,0,0,1,1,2,3,6,3
2712,0,0,0.0,0.0,1,0,0,1,1,10,2,2,8,3
2715,0,1,0.0,1.0,0,0,0,1,1,1,2,1,3,4
2717,0,0,0.0,1.0,0,0,0,0,1,32,2,1,5,4
2718,0,0,0.0,0.0,0,0,0,1,1,20,2,0,15,3
2722,0,1,0.0,0.0,1,0,0,1,1,3,2,4,9,4
2723,0,1,0.0,0.0,1,1,0,0,0,2,2,3,15,2
2725,0,0,1.0,1.0,0,0,0,0,1,17,2,16,5,3
2726,0,0,0.0,0.0,1,0,0,0,1,12,2,6,14,4
2727,0,1,0.0,0.0,1,0,0,1,1,3,2,2,3,4
2728,0,1,0.0,0.0,1,0,0,1,1,15,2,3,10,4
2729,0,1,0.0,0.0,1,0,0,1,0,16,2,6,2,4
2732,0,1,0.0,0.0,0,0,0,0,1,5,2,0,7,3
2734,0,1,0.0,0.0,1,0,0,1,1,2,2,3,3,4
2735,0,0,0.0,1.0,1,0,0,1,1,5,2,0,12,4
2736,0,0,0.0,1.0,0,0,0,1,1,20,2,2,10,4
2738,0,0,0.0,0.0,1,0,0,0,0,2,2,2,6,4
2739,0,1,1.0,0.0,1,0,0,0,0,3,2,1,2,4
2740,0,1,0.0,0.0,1,1,1,0,1,2,2,5,8,2
2741,0,1,1.0,1.0,1,0,0,0,1,3,2,1,2,4
2742,0,0,1.0,0.0,1,0,0,1,1,2,2,0,4,4
2743,0,1,0.0,0.0,1,1,0,0,0,3,2,0,15,2
2744,0,1,1.0,0.0,1,0,0,0,0,1,2,4,4,4
2745,0,0,1.0,1.0,0,0,0,1,1,19,2,2,12,3
2746,0,1,0.0,0.0,1,0,0,0,0,1,2,4,8,4
2747,0,0,0.0,0.0,1,0,0,1,0,18,2,12,5,3
2748,0,1,1.0,0.0,1,1,0,1,0,3,2,3,10,2
2749,0,0,0.0,1.0,0,0,1,1,1,12,2,1,10,3
2750,0,1,0.0,0.0,1,1,0,0,0,1,2,0,7,3
2751,0,0,1.0,0.0,0,0,0,1,1,34,2,0,2,4
2752,0,1,1.0,0.0,1,1,1,1,0,1,2,15,24,1
2753,0,1,0.0,0.0,1,0,0,1,1,1,2,3,4,4
2755,0,1,0.0,0.0,1,1,0,0,1,4,2,7,4,1
2756,0,0,0.0,1.0,1,0,0,0,1,20,2,0,3,4
2758,0,0,0.0,1.0,0,0,0,0,1,22,2,4,20,3
2759,0,1,1.0,0.0,1,0,0,1,1,7,2,0,10,4
2761,0,0,0.0,0.0,0,0,0,1,0,27,2,0,10,4
2762,0,0,0.0,1.0,0,0,0,1,1,30,2,0,2,4
2763,0,1,0.0,1.0,1,0,0,1,1,15,2,0,2,4
2764,0,1,0.0,0.0,1,0,0,0,1,1,2,1,3,4
2765,0,0,0.0,0.0,0,0,0,1,1,14,2,0,0,3
2766,0,0,0.0,1.0,1,1,0,0,1,14,2,3,15,2
2770,0,1,0.0,0.0,1,0,0,0,0,2,2,6,3,4
2772,0,1,0.0,0.0,1,0,0,1,0,3,2,75,0,3
2774,0,1,0.0,1.0,1,0,0,1,1,2,2,0,8,4
2775,0,1,0.0,0.0,1,0,0,0,1,1,2,2,20,4
2776,0,0,0.0,0.0,1,0,0,1,1,12,2,6,3,2
2777,0,1,0.0,0.0,1,0,0,1,0,1,2,8,10,4
2778,0,0,,1.0,0,0,0,1,1,31,2,3,30,4
2780,0,0,0.0,0.0,0,0,0,0,1,20,2,5,2,4
2782,0,1,0.0,0.0,1,1,0,1,0,2,2,5,4,3
2783,0,1,0.0,0.0,1,0,0,1,1,2,2,5,16,3
2784,0,1,0.0,0.0,1,0,0,1,1,8,2,12,8,4
2785,0,1,0.0,1.0,0,1,1,1,1,5,2,3,8,1
2789,0,1,1.0,0.0,1,1,0,1,0,1,2,5,4,3
2790,0,0,0.0,0.0,1,0,0,1,1,6,2,0,5,3
2791,0,0,0.0,1.0,0,1,1,1,1,2,2,10,20,1
2792,0,1,0.0,0.0,1,0,0,0,0,3,2,0,3,4
2793,0,1,0.0,0.0,1,0,0,1,0,2,2,2,15,4
2794,0,1,0.0,0.0,1,0,0,1,1,2,2,3,3,4
2795,0,1,0.0,1.0,1,0,0,1,0,7,2,5,12,4
2797,0,1,0.0,0.0,1,1,0,1,0,2,2,0,15,3
2798,0,1,1.0,0.0,1,1,1,1,1,1,2,4,6,2
2800,0,1,0.0,1.0,1,0,0,1,0,2,2,4,5,4
2803,0,0,1.0,1.0,1,0,0,0,1,18,2,4,2,4
2804,0,1,0.0,0.0,1,0,0,1,1,1,2,0,1,4
2805,0,0,1.0,0.0,1,1,0,0,1,32,2,5,5,2
2807,0,1,0.0,0.0,1,0,0,0,1,1,2,2,6,4
2808,0,0,0.0,1.0,0,0,0,1,1,29,2,2,20,4
2809,0,0,0.0,0.0,0,0,0,1,1,29,2,0,15,4
2810,0,1,0.0,1.0,0,0,0,1,1,4,2,2,8,4
2811,0,0,0.0,0.0,0,0,0,1,0,10,2,1,18,4
2812,0,0,0.0,0.0,0,0,0,1,1,15,2,3,10,4
2814,0,1,,0.0,1,0,0,1,1,2,2,10,5,3
2817,0,1,0.0,0.0,1,0,0,0,0,1,2,0,8,4
2818,0,1,0.0,0.0,1,0,0,1,0,13,2,2,23,4
2820,0,0,0.0,1.0,1,0,0,1,1,1,2,7,2,4
2821,0,0,0.0,1.0,1,1,1,0,0,23,2,3,15,1
2822,0,1,1.0,0.0,1,0,0,1,1,1,2,0,0,4
2823,0,0,1.0,1.0,0,0,0,1,1,26,2,0,18,4
2824,0,1,0.0,0.0,1,0,0,1,1,6,2,0,3,4
2826,0,1,0.0,0.0,1,0,0,1,1,2,2,1,12,3
2827,0,0,0.0,0.0,1,0,1,1,1,1,2,3,10,4
2828,0,1,0.0,0.0,0,1,1,1,1,3,2,20,0,1
2831,0,0,0.0,0.0,1,0,0,1,1,1,2,1,15,4
2832,0,0,,1.0,1,0,0,1,1,3,2,0,5,4
2834,0,0,1.0,1.0,0,0,0,1,0,19,2,6,12,3
2836,0,1,0.0,1.0,1,0,0,1,1,3,2,12,12,3
2837,0,1,0.0,0.0,1,0,0,1,1,3,2,0,15,4
2838,0,1,1.0,0.0,1,0,0,0,1,1,2,5,3,4
2839,0,1,0.0,1.0,1,0,0,0,1,1,2,4,3,4
2840,0,0,1.0,0.0,0,1,0,0,1,25,2,2,2,2
2841,0,1,0.0,0.0,1,0,0,0,0,2,2,0,3,4
2842,0,0,0.0,0.0,1,1,0,1,1,16,2,1,3,2
2843,0,1,0.0,0.0,1,0,0,0,0,1,2,0,25,4
2844,0,1,,1.0,0,0,0,0,1,1,2,3,20,3
2845,0,0,,0.0,0,0,0,0,0,20,2,0,4,3
2847,0,1,1.0,1.0,1,0,0,1,1,5,2,0,7,4
2848,0,0,0.0,0.0,0,0,0,1,0,20,2,1,5,4
2851,0,0,0.0,1.0,0,0,0,0,0,34,2,0,1,3
2852,0,1,0.0,0.0,1,0,0,1,1,4,2,10,4,3
2853,0,1,0.0,1.0,1,0,0,0,1,2,2,0,8,4
2854,0,1,1.0,0.0,1,1,0,1,1,4,2,2,2,2
2855,0,1,0.0,0.0,1,0,0,1,0,1,2,0,0,4
2857,0,1,1.0,0.0,1,0,0,0,1,6,2,3,2,3
2858,0,1,0.0,1.0,1,1,0,0,1,5,2,3,5,2
2859,0,1,0.0,0.0,1,0,0,1,1,2,2,2,10,4
2860,0,0,0.0,0.0,0,0,0,0,1,26,2,2,9,4
2861,0,0,0.0,1.0,0,0,0,1,1,26,2,5,20,4
2862,0,0,1.0,1.0,0,0,0,1,1,27,2,11,25,3
2863,0,0,1.0,0.0,1,1,1,1,1,3,2,4,15,1
2864,0,1,0.0,1.0,0,0,1,1,1,3,2,4,10,3
2865,0,1,0.0,0.0,1,1,1,0,1,1,2,2,4,1
2866,0,1,0.0,,1,1,1,0,1,1,2,2,7,1
2868,0,0,0.0,1.0,0,0,0,0,1,25,2,4,6,4
2869,0,1,1.0,0.0,1,0,0,0,0,2,2,0,2,4
2870,0,0,0.0,1.0,1,0,0,1,1,10,2,10,1,3
2871,0,0,0.0,0.0,1,1,1,0,0,28,2,4,2,1
2873,0,1,0.0,0.0,1,0,0,1,1,10,2,4,4,3
2874,0,1,1.0,0.0,1,0,0,0,1,1,2,2,8,4
2875,0,1,1.0,1.0,0,0,0,1,1,5,2,7,7,4
2879,0,0,0.0,0.0,1,0,0,1,0,13,2,0,15,4
2880,0,1,0.0,0.0,1,0,0,1,1,1,2,2,5,4
2881,0,0,1.0,0.0,1,0,0,0,0,1,2,1,3,3
2882,0,0,0.0,1.0,1,0,0,1,0,9,2,10,30,4
2884,0,0,1.0,1.0,0,1,0,1,1,23,2,6,12,2
2886,0,1,1.0,0.0,1,1,0,0,1,1,2,10,10,1
2887,0,0,1.0,1.0,0,1,1,0,1,19,2,16,18,2
2889,0,1,0.0,0.0,1,0,0,1,1,6,2,0,5,4
2890,0,1,1.0,0.0,1,1,0,1,0,1,2,3,20,3
2891,0,1,0.0,0.0,1,0,0,0,0,1,2,2,0,4
2892,0,1,0.0,0.0,1,1,1,1,1,1,2,2,10,2
2893,0,0,0.0,0.0,1,0,0,1,1,10,2,10,10,4
2894,0,0,1.0,0.0,1,0,0,0,1,1,2,0,11,4
2896,0,1,1.0,0.0,1,1,0,0,1,1,2,3,3,2
2897,0,1,1.0,0.0,1,0,0,0,1,8,2,0,12,4
2898,0,1,0.0,0.0,1,0,0,1,1,6,2,2,8,3
2899,0,0,0.0,1.0,0,0,0,1,0,20,2,5,7,3
2901,0,1,0.0,1.0,1,0,0,1,1,13,2,0,6,4
2902,0,1,1.0,0.0,1,1,0,0,1,1,2,50,18,1
2903,0,0,1.0,1.0,1,0,0,0,0,21,2,0,1,4
2904,0,0,1.0,0.0,1,0,0,1,0,12,2,0,7,4
2905,0,0,0.0,1.0,1,0,0,0,1,23,2,1,9,4
2906,0,0,1.0,1.0,0,0,0,1,1,23,2,4,12,3
2907,0,1,0.0,0.0,1,0,1,1,1,1,2,10,6,3
2908,0,1,0.0,0.0,1,0,0,0,0,6,2,2,6,3
2909,0,0,1.0,0.0,1,1,1,0,0,2,2,8,4,1
2911,0,0,0.0,0.0,1,1,1,1,1,26,2,13,8,1
2912,0,0,1.0,1.0,0,0,0,1,0,32,2,1,15,4
2913,0,0,1.0,1.0,0,0,0,0,1,14,2,6,25,4
2915,0,1,0.0,0.0,1,1,0,1,1,4,2,3,10,3
2916,0,0,0.0,1.0,0,0,0,1,1,30,2,5,3,4
2917,0,0,0.0,0.0,1,0,0,0,1,6,2,10,6,4
2918,0,0,0.0,1.0,0,0,0,1,1,17,2,3,5,4
